"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1757550572117627147","Tue Feb 13 23:58:51 +0000 2024","1","@syalalaela @prabowo @gibran_tweet mari dukung dan kawal terus #02JariUngu","1757554963612680684","","syalalaela","in","","0","0","0","https://x.com/ShibalshibalS/status/1757554963612680684","1706568181131931648","ShibalshibalS"
"1757554962295578795","Tue Feb 13 23:58:51 +0000 2024","0","sudah saatnya nih yuk gaskan kita coblos @prabowo @gibran_tweet #02JariUngu https://t.co/371Q3PltMI","1757554962295578795","https://pbs.twimg.com/media/GGQW6iHbEAAmzlN.jpg","","in","","0","0","0","https://x.com/moanjunee/status/1757554962295578795","1736420656982695936","moanjunee"
"1757554958013182195","Tue Feb 13 23:58:50 +0000 2024","0","yuk gass ke TPS dan coblos pilihanmu mari kita menangkan @prabowo @gibran_tweet dan tunjukkan #02JariUngu https://t.co/zetU92RMAN","1757554958013182195","https://pbs.twimg.com/media/GGQW6Pwa0AAzAk9.jpg","","in","Indonesia","0","0","0","https://x.com/sityummie/status/1757554958013182195","1748325356908756992","sityummie"
"1757550572117627147","Tue Feb 13 23:58:49 +0000 2024","2","@syalalaela @prabowo @gibran_tweet Yuk bangun yuk jangan lupa ya hari ini coblosan. . Cungkan #02JariUngu","1757554952266997844","","syalalaela","in","Indonesia","0","0","0","https://x.com/nanaolelah/status/1757554952266997844","1593275112606040064","nanaolelah"
"1757384230655701105","Tue Feb 13 23:58:48 +0000 2024","0","@AndreasSolusi Jika Pak Jokowi Dodo saja bisa berhati besar memasukan Pak Prabowo jadi Menhan seharusnya Pak Prabowo juga bisa berhati besar memasukan rivalnya @aniesbaswedan dan @ganjarpranowo . Jika konteksnya demi kepentingan bangsa urusan pribadi bisa dinomorduakan.","1757554950664806853","","AndreasSolusi","in","suryalaya","0","0","0","https://x.com/alwindara/status/1757554950664806853","1168874956983156736","alwindara"
"1757554949565948394","Tue Feb 13 23:58:48 +0000 2024","0","yuk bisa yuk hari ini coblos @prabowo dan @gibran_tweet untuk menyukseskan mereka dalam kemenangannya satu putaran! salam #02JariUngu everyone https://t.co/HUAauzpZ4t","1757554949565948394","https://pbs.twimg.com/media/GGQW6SfbwAAUe5v.jpg","","in","Indonesia","0","0","0","https://x.com/holahoppi/status/1757554949565948394","1741076368514011137","holahoppi"
"1757554949217833324","Tue Feb 13 23:58:48 +0000 2024","0","kemenangan di depan mata yuk acungkan #02JariUngu hari ini @prabowo https://t.co/sPRIPeLjnP","1757554949217833324","https://pbs.twimg.com/media/GGQW6TaXwAARlXf.jpg","","in","","0","0","0","https://x.com/Hasanmnr/status/1757554949217833324","1600001218851794944","Hasanmnr"
"1757371637203415511","Tue Feb 13 23:58:47 +0000 2024","0","@sharpandshark Kalo 02 menang maka neo orde baru tiba semoga Prabowo Gibran kalah lagi","1757554945581293771","","sharpandshark","in","","0","0","0","https://x.com/kawitah79/status/1757554945581293771","1603646149415514112","kawitah79"
"1757554928716071354","Tue Feb 13 23:58:43 +0000 2024","2","Dari tahun 2014 lalu di tahun 2019 akan terulang kekalahan Prabowo di tahun 2024. Masyarakat sudah menentukan 2 kali Pilpres dan apa yang terjadi akan sama di tahun ini. ************************************","1757554928716071354","","","in","","0","0","1","https://x.com/Sarkawi95291207/status/1757554928716071354","1282195704878788615","Sarkawi95291207"
"1757554652902821973","Tue Feb 13 23:58:39 +0000 2024","0","@hnurwahid Salam DUA JARI ️️️ PRABOWO GIBRAN","1757554914220449996","","hnurwahid","in","","0","0","0","https://x.com/BusbusKalang/status/1757554914220449996","1302485332928077824","BusbusKalang"
"1757554908453294376","Tue Feb 13 23:58:38 +0000 2024","0","mari tunjukkan #02JariUngu kita setelah memilih pemimpin terbaik di Indonesia @prabowo @gibran_tweet https://t.co/AyzmflsAGw","1757554908453294376","https://pbs.twimg.com/media/GGQW3X3aQAAcBXE.jpg","","in","Indonesia","0","0","0","https://x.com/glossherea/status/1757554908453294376","1747967435163205632","glossherea"
"1757550572117627147","Tue Feb 13 23:58:37 +0000 2024","2","@syalalaela @prabowo @gibran_tweet mantap gas kan #02JariUngu","1757554901885067393","","syalalaela","in","","0","0","0","https://x.com/rinaaaajaaa/status/1757554901885067393","1667095681344090113","rinaaaajaaa"
"1757550572117627147","Tue Feb 13 23:58:35 +0000 2024","1","@syalalaela @prabowo @gibran_tweet Udah siap bangett dong jangan lupa ya #02JariUngu","1757554895425814633","","syalalaela","in","","0","0","0","https://x.com/LlySoo81688/status/1757554895425814633","1703689143266717696","LlySoo81688"
"1757554747228524631","Tue Feb 13 23:58:00 +0000 2024","0","Jangan lupa pilih pak gemoy @prabowo dan mas @gibran_tweet untuk perubahan yang nyata #02JariUngu https://t.co/r7l2xZdqdr","1757554747228524631","https://pbs.twimg.com/media/GGQWtjOboAABHl4.jpg","","in","Indonesia ","0","0","0","https://x.com/gabinirwan/status/1757554747228524631","1741195161676234752","gabinirwan"
"1757554747203273145","Tue Feb 13 23:58:00 +0000 2024","0","Gaspol jangan lupaa buat coblos pak @prabowo dan @gibran_tweet buat indonesia lebih majuu jangan lupa buat ke TPS dan #02JariUngu https://t.co/u1OS2JTJkA","1757554747203273145","https://pbs.twimg.com/media/GGQVZQwbQAA61mv.jpg","","in","","0","0","0","https://x.com/punyaecan_/status/1757554747203273145","1709867015530541056","punyaecan_"
"1757182109884801147","Tue Feb 13 23:57:59 +0000 2024","0","@NoviBudi78 @prabowo Aamiin smg yg berbuat curang kena bala dan bahaya serta dijatuhi hukuman yang setimpal. Amin","1757554745722736677","","NoviBudi78","in","Pontianak Indonesia ","0","0","0","https://x.com/sandinurdin/status/1757554745722736677","99060832","sandinurdin"
"1757387396709281931","Tue Feb 13 23:57:58 +0000 2024","1","@dhemit_is_back Desak anies Gelar tikar ganjar Podkes prabowo","1757554740983132319","","dhemit_is_back","in","Indonesia","0","0","0","https://x.com/txtfrommeong/status/1757554740983132319","1388519766738964483","txtfrommeong"
"1757554732145766721","Tue Feb 13 23:57:56 +0000 2024","0","The Dayyy yuk gunakan suara kita untuk pemimpin Indonesia bersama @prabowo @gibran_tweet #02JariUngu https://t.co/6eN1s7gxiV","1757554732145766721","https://pbs.twimg.com/media/GGQWsJ_bUAA47mW.jpg","","in","","0","0","0","https://x.com/ChanCha2406/status/1757554732145766721","1581128139866247168","ChanCha2406"
"1757550572117627147","Tue Feb 13 23:57:53 +0000 2024","2","@syalalaela @prabowo @gibran_tweet Mari kita kawal kemenangan ini #02JariUngu","1757554718610723000","","syalalaela","in","","0","0","0","https://x.com/alakim33/status/1757554718610723000","1634144408290615297","alakim33"
"1757433611501150492","Tue Feb 13 23:57:53 +0000 2024","11","@kegblgnunfaedh Iya gue tau ini tweet cuman buat seru2an. Tapi buat yg ngira Lord Rangga beneran bisa ngeramal asal lu tau itu video dibikin Oktober 2022 dimana elektabilitas Ganjar Prabowo &amp; Anies emang udah tertinggi di survei gue pun juga udah bikin tweet ginian. Trus gw jg peramal gitu? https://t.co/R69RAgWmbh","1757554717369233584","https://pbs.twimg.com/media/GGQWs29bcAA1vng.jpg","kegblgnunfaedh","in","Jogja","0","1","0","https://x.com/HILARlO/status/1757554717369233584","82550378","HILARlO"
"1757554710519927179","Tue Feb 13 23:57:51 +0000 2024","0","Teguhkan hati menangkan Prabowo -gibran gas salam dua jari ungu jangan salah pilih #02JariUngu@prabowo https://t.co/cFRECV9h8Z","1757554710519927179","https://pbs.twimg.com/media/GGQWrzZbMAAbV8C.jpg","","in","","0","0","0","https://x.com/Rafa78775237/status/1757554710519927179","1615624470349377536","Rafa78775237"
"1757554709744029793","Tue Feb 13 23:57:51 +0000 2024","0","ujan gini enak molor anjing malah disuruh pemilu tanpa suara gua jg prabowo menang","1757554709744029793","","","in","","0","0","0","https://x.com/eik00dok/status/1757554709744029793","1341675730074136576","eik00dok"
"1757554709051957318","Tue Feb 13 23:57:51 +0000 2024","0","kalo emang terjadi gua berharap prabowo sehat ga kebayang ketika kenapa kenapa terus gibran jadi presiden","1757554709051957318","","","in","","0","0","0","https://x.com/rezgime/status/1757554709051957318","875821032241733633","rezgime"
"1757550572117627147","Tue Feb 13 23:57:49 +0000 2024","0","@syalalaela @prabowo @gibran_tweet Wahh siap bangett ini mahh ga sabar buat coblos langsung #02JariUngu","1757554700327829737","","syalalaela","in","","0","0","0","https://x.com/dabi597137/status/1757554700327829737","1706151990420754432","dabi597137"
"1757344457278795839","Tue Feb 13 23:57:47 +0000 2024","0","@rockygerung_rg kalo misalnya 02 menang (smoga engga) gua ga trlalu masalahin prabowo si cuma si gibrannya itu looo","1757554691968581986","","rockygerung_rg","in","Jakarta Selatan, DKI Jakarta","0","0","0","https://x.com/junejulyy_18/status/1757554691968581986","1521708102919520256","junejulyy_18"
"1757349239968125324","Tue Feb 13 23:57:43 +0000 2024","0","@Dahnilanzar @prabowo Omong kosong km","1757554679192703031","","Dahnilanzar","in","Bandung, Jawa Barat","0","0","0","https://x.com/AprianSanb35745/status/1757554679192703031","1716742706041602048","AprianSanb35745"
"1757554676181135557","Tue Feb 13 23:57:43 +0000 2024","2","Bismillah...... Yaa Alloh Yaa Rohman Yaa Rokhim Yaa Malik Yaa Qudus Yaa Dzal Jalali Wal Ikrom... Yaa Alloh.... menangkanlah Pasangan Prabowo Gibran dalam pilpres tahun ini. DENGAN SATU PUTARAN semua atas Kehendak dan Kuasa Mu... آمِيْن يَا رَبَّ العَالَمِيْنَ","1757554676181135557","","","in","indonesia ","2","1","1","https://x.com/Dedy_313/status/1757554676181135557","881716770519654400","Dedy_313"
"1757554670464385147","Tue Feb 13 23:57:41 +0000 2024","0","yukk angkat #02JariUngu untuk masa depan bangsa yang lebih aman dan damai @prabowo https://t.co/UpTN1XAviB","1757554670464385147","https://pbs.twimg.com/media/GGQWqHMbwAAygd0.jpg","","in","Indonesia","0","0","0","https://x.com/jjaprin24/status/1757554670464385147","1725661579763666944","jjaprin24"
"1757554662356795693","Tue Feb 13 23:57:39 +0000 2024","0","skuy lah bareng² kawal kemenangan #02JariUngu @prabowo @gibran_tweet https://t.co/fe8GOTX4Cb","1757554662356795693","https://pbs.twimg.com/media/GGQWo9CbsAAfe91.jpg","","in","Indonesia","0","0","0","https://x.com/Palvindha/status/1757554662356795693","1728284747561082880","Palvindha"
"1757387396709281931","Tue Feb 13 23:57:33 +0000 2024","3","@dhemit_is_back Tahun 2019 saya prabowo die hard sekarang Big NO. Gak perlu nonton close the door sudah khatam ttg dia. Sangat sangat sangat TIDAK layak jd pemimpin Indonesia. #AMINmenang","1757554635752321166","","dhemit_is_back","in","","0","2","0","https://x.com/ravaloz09/status/1757554635752321166","1658838114423517186","ravaloz09"
"1757554607323299849","Tue Feb 13 23:57:26 +0000 2024","0","Datang ke TPS dan menangkan @prabowo @gibran_tweet pastikan #02JariUngu https://t.co/s3igBO4Xz6","1757554607323299849","https://pbs.twimg.com/media/GGQWlTPbMAA6Tp8.jpg","","in","","0","0","0","https://x.com/cappucino1309nn/status/1757554607323299849","1625161652319703040","cappucino1309nn"
"1757550572117627147","Tue Feb 13 23:57:21 +0000 2024","2","@syalalaela @prabowo @gibran_tweet jangan lupa buat dukung #02JariUngu","1757554584330129813","","syalalaela","in","Indonesia","0","0","0","https://x.com/faniniuu/status/1757554584330129813","1726177824678293504","faniniuu"
"1757554573538136370","Tue Feb 13 23:57:18 +0000 2024","0","nih guys gua kasi tutor nyoblos #02JariUngu @prabowo @gibran_tweet https://t.co/IYGWsW1VwV","1757554573538136370","https://pbs.twimg.com/media/GGQWjwhbMAAAyOT.jpg","","in","Indonesia","0","0","0","https://x.com/Qiarasevina/status/1757554573538136370","1728283439957528576","Qiarasevina"
"1757554553753620633","Tue Feb 13 23:57:14 +0000 2024","0","Ramaikan TPS untuk memilih jangan lupa salam #02JariUngu Support pak @prabowo dan @Gerindra https://t.co/d4NEgKPREA","1757554553753620633","https://pbs.twimg.com/media/GGQWisvbcAExwsy.jpg","","in","Indonesia","0","0","0","https://x.com/Ojekpengkolan07/status/1757554553753620633","1445929056810135553","Ojekpengkolan07"
"1757550572117627147","Tue Feb 13 23:57:12 +0000 2024","1","@syalalaela @prabowo @gibran_tweet Udah tinggal otw nihh yakin pasti menang #02JariUngu","1757554545377611813","","syalalaela","in","","0","0","0","https://x.com/miaa_zz12/status/1757554545377611813","1712429651778543616","miaa_zz12"
"1757554528357122125","Tue Feb 13 23:57:08 +0000 2024","0","contoh lainnya: di pemilu 2014 alasan milih jokowi ato prabowo lebih ke milih anda lebih suka yang tegas ato yang merakyat","1757554528357122125","","","in","","0","0","0","https://x.com/paipiapaipia/status/1757554528357122125","345252211","paipiapaipia"
"1757550572117627147","Tue Feb 13 23:56:41 +0000 2024","1","@syalalaela @prabowo @gibran_tweet Wah nanti celupinnya kaya gitu deh biar bisa #02JariUngu","1757554418906751403","","syalalaela","in","","0","0","0","https://x.com/hiimloona/status/1757554418906751403","1103355229788037120","hiimloona"
"1757550572117627147","Tue Feb 13 23:56:41 +0000 2024","1","@syalalaela @prabowo @gibran_tweet Siapp banget dong hari ini buat nyoblos #02JariUngu","1757554416662786112","","syalalaela","in","","0","0","0","https://x.com/laliieurr/status/1757554416662786112","1456388813266173954","laliieurr"
"1757550572117627147","Tue Feb 13 23:56:35 +0000 2024","1","@syalalaela @prabowo @gibran_tweet Mantapp gaslahh udah siap ini ke TPS nyoblos #02JariUngu","1757554392646209542","","syalalaela","in","","0","0","0","https://x.com/dxyyll54/status/1757554392646209542","1666635861314908162","dxyyll54"
"1757254553899303237","Tue Feb 13 23:56:34 +0000 2024","0","@threadshopee @ARSIPAJA mana ada mager semangat gini buat pa prabowo menang ","1757554386539303140","","threadshopee","in","","0","0","0","https://x.com/zaraaa_39/status/1757554386539303140","1633440343155945472","zaraaa_39"
"1757554368247890254","Tue Feb 13 23:56:29 +0000 2024","0","Teguhkan hati satukan suara mari kita menangkan @prabowo dan @gibran_tweet !! Jangan lupa abis itu tunjukkan #02JariUngu punya kita https://t.co/A036U0xhtr","1757554368247890254","https://pbs.twimg.com/media/GGQWXikbkAApBXB.jpg","","in","","0","0","0","https://x.com/__bittersour__/status/1757554368247890254","1632343215159517186","__bittersour__"
"1757550572117627147","Tue Feb 13 23:56:23 +0000 2024","0","@syalalaela @prabowo @gibran_tweet Siap pol nyoblos 02 hari ini #02JariUngu","1757554343782564302","","syalalaela","in","","0","0","0","https://x.com/stevendfwlm/status/1757554343782564302","1741732849680883712","stevendfwlm"
"1757554342268371079","Tue Feb 13 23:56:23 +0000 2024","0","Salam #02JariUngu Gas ke TPS jangan sampai kelewatan dan gunakan hak pilih sebijak mungkin mantap terus pak @prabowo https://t.co/doAQk77Cb3","1757554342268371079","https://pbs.twimg.com/media/GGQWWY-bsAA8iqR.jpg","","in","Indonesia","0","0","0","https://x.com/JeniAroon/status/1757554342268371079","1595693736964464641","JeniAroon"
"1756847933847466174","Tue Feb 13 23:56:22 +0000 2024","0","@Fahrihamzah Kata siapa tidak berbohong ingat fh tahun 2019 dia bilang akan timbul tenggelam bersama rakyat tapi demi jabatan rela bohongin pendukungnya apa itu jujur tidak bohong tanya hati nurani dong karna jejak digital masih ada dan ucapan bung fh soal jelkin Prabowo jg masih ada bung","1757554336455168045","","Fahrihamzah","in","Serang, Indonesia","0","0","0","https://x.com/DwiHarjoko9/status/1757554336455168045","1029966252335222784","DwiHarjoko9"
"1757554333074526231","Tue Feb 13 23:56:21 +0000 2024","0","kita harus serukan salam #02JariUngu untuk kemenangan Prabowo-Gibran ayo gunakan hak pilih untuk indonesia maju dan lebih emas. @Fahrihamzah @DediMulyadi71 https://t.co/asQgZLrllu","1757554333074526231","https://pbs.twimg.com/media/GGQWWeVbcAAFwlb.jpg","","in","","0","0","0","https://x.com/Desi_Tamara_/status/1757554333074526231","759752789517963264","Desi_Tamara_"
"1757384230655701105","Tue Feb 13 23:56:15 +0000 2024","0","@AndreasSolusi lah emang prabowo jokowi g nguntungin diri sendiri??","1757554308290376067","","AndreasSolusi","in","","0","0","0","https://x.com/gatidasyehh/status/1757554308290376067","2934128220","gatidasyehh"
"1757554299352256707","Tue Feb 13 23:56:13 +0000 2024","0","Yok ayok semua mari kita rapatkan barisan satukan hati menangkan @prabowo dan @gibran_tweet !! Abis itu selfie dengan #02JariUngu jgn sampe lupa https://t.co/YFkMqBtkP0","1757554299352256707","https://pbs.twimg.com/media/GGQWSUsbcAApm46.jpg","","in","","0","0","0","https://x.com/xxbitter_sweetx/status/1757554299352256707","1639198566987227137","xxbitter_sweetx"
"1757554244008452423","Tue Feb 13 23:56:00 +0000 2024","0","Ayo datang ke tps dan jangan lupa kita selfi pakai dua jari sebagai tanda bahwa kita milih @prabowo #02JariUngu https://t.co/BfanftH2fH","1757554244008452423","https://pbs.twimg.com/media/GGQSg9RbcAAbBr8.jpg","","in","","0","0","0","https://x.com/dianaputri86365/status/1757554244008452423","1733390560772448257","dianaputri86365"
"1757451085563015493","Tue Feb 13 23:55:59 +0000 2024","0","@bungasyarlla @NusronWahid1 @Fahrihamzah Yuk bisa sekali putaran untuk prabowo gibran #02JariUngu","1757554242544611464","","bungasyarlla","in","","0","0","0","https://x.com/anautumn7/status/1757554242544611464","1705115150016217088","anautumn7"
"1757554241382846684","Tue Feb 13 23:55:59 +0000 2024","0","Nah ini hari yang ditunggu tlah tiba yuk gunakan hak suara kita @prabowo #02JariUngu https://t.co/sF1BrMZN15","1757554241382846684","https://pbs.twimg.com/media/GGQWRKEbQAAwfhg.jpg","","in","","0","0","0","https://x.com/suppkag0mrzgu/status/1757554241382846684","906147285406441472","suppkag0mrzgu"
"1757267313496404242","Tue Feb 13 23:55:57 +0000 2024","0","@denismalhotra Aku malah kebalikannya ka ini pertama kali pulang kampung buat bisa pilih pak Prabowo","1757554232952226039","","denismalhotra","in","","0","0","0","https://x.com/by_Kamalia/status/1757554232952226039","1588337083244236800","by_Kamalia"
"1757554232063062032","Tue Feb 13 23:55:57 +0000 2024","0","Yuk ramai ramai datang ke tps jangan sampai lupa pastinya salam #02JariUngu untuk kemenangan @prabowo @gibran_tweet https://t.co/PxXUlppRQz","1757554232063062032","https://pbs.twimg.com/media/GGQWQfYbQAA01N6.jpg","","in","","0","0","0","https://x.com/sejutaq/status/1757554232063062032","1669281150","sejutaq"
"1757554231995990202","Tue Feb 13 23:55:57 +0000 2024","0","dapet serangan fajar ️ ngasih serangan fajar ️ mah jangan pilih Prabowo pilih nomor 1! nomor 1 mah ","1757554231995990202","","","in","","0","0","0","https://x.com/ariettymimi/status/1757554231995990202","1594701591646711808","ariettymimi"
"1757497523277901941","Tue Feb 13 23:55:53 +0000 2024","1","@peletsindik @Alie_Fahnoor Karena bagimu seputih apapun Prabowo tetap akan kau nilai Hitam. Dan sehitam apapun DenBokep Ganjar tetap akan kau nilai putih. Karena system nilai yg kamu anut dan semua penghuni kandangmu bertentangan dengan Hukum Alam Semesta. Jadi kamu sudah berkata sesuai kapasitasmu.","1757554216225391083","","peletsindik","in","Bekasi - Indonesia","0","0","0","https://x.com/OppungTp/status/1757554216225391083","1366617421","OppungTp"
"1756891517518803071","Tue Feb 13 23:55:47 +0000 2024","0","@qiu_leste @maishajuly @Hendros02 @Alexemeru @FDonghun @fais21804461 @mas_veel @are_inismyname @florieliciouss bnyk yg pilih prabowo krn alasan KASIHAN tp sejatinya yg milih prabowo Xan org yg TEGA TEGA membiarkan org tua yg sdh sepuh dn punya masalah kesehatan utk memimpin negara dgn beban yg semakin berat TEGA menyuruh org tua yg utk jln aj terkadang hrs dpapah utk joget2 KALIAN TEGA!","1757554192443748713","","mpricopedes","in","","0","0","0","https://x.com/Wahhh33212932/status/1757554192443748713","1433333356175912962","Wahhh33212932"
"1757361135714697373","Tue Feb 13 23:55:44 +0000 2024","0","@kopajaavatar Kamu ngomong begitu karena tahu Prabowo sulit kalah serendah rendahnya putaran satu prabowo dapat 45% 5% diputaran ke dua bukanlah hal yang banyak.","1757554178979959136","","kopajaavatar","in","","0","0","0","https://x.com/hampersrol/status/1757554178979959136","1742210135014125568","hampersrol"
"1757554047001997753","Tue Feb 13 23:55:13 +0000 2024","0","Anjrit aku kan jadi saksi yak trs denger tetanggaku ngomong ke temennya yang saksi timnas katanya lo tuh ga diajak Aku tetap prabowo FAKLAH MENDING GUE YANG JADI SAKSI TIMNAS AMIN!","1757554047001997753","","","in","","0","0","0","https://x.com/sayachimy/status/1757554047001997753","2925559530","sayachimy"
"1757554045060026663","Tue Feb 13 23:55:12 +0000 2024","0","Jangan lupa datang dan pilih prabowi gibran untuk masa depan kita @prabowo @gibran_tweet #02JariUngu https://t.co/uqD3HS5Z9a","1757554045060026663","https://pbs.twimg.com/media/GGQWFRebsAAta8M.jpg","","in","Indonesia","0","0","0","https://x.com/niiritta35/status/1757554045060026663","1686942027831996416","niiritta35"
